Unnamed: 0,target,text
2578,0,erm thought contract ran the4th octob
4398,0,ye finish watch day live love
49,0,u know stubborn even want go hospit kept tell mark weak sucker hospit weak sucker
4771,0,hi mobil lt gt ad contact list great place send free sm peopl visit
3784,0,let know need anyth els salad desert someth mani beer shall get
858,0,spoon okay
3225,0,rose red red blood blood heart heart u send ti ur friend includ u like u get back r poor relat need 1 support r frnd 2 mani luv u some1 pray god marri tri
1072,1,dear u invit xchat final attempt contact u txt chat 86688
719,0,macha dont feel assum one even wonder plan life begin anytim
3910,0,noe da car later c lar wear short
2631,1,urgent mobil 077xxx bonu caller prize 2nd attempt reach call 09066362206 asap box97n7qp 150ppm
5428,0,didnt complet gist oh
1660,0,send bec templ na
1656,0,ye post coupl pic fb still snow outsid wake
2425,0,hey almost forgot happi babe love ya
4233,0,reach home tire come tomorro
4704,0,hey anyway
5540,1,ask 3mobil 0870 chatlin inclu free min india cust serv sed ye l8er got mega bill 3 dont giv shit bailiff due day 3 want
4094,0,ai answerin phone actual pretti reason hour sleepi
3097,0,creepi crazi
4990,0,made eta taunton plan hope still okday good see
4088,0,love brother time talk english grin say hey muhommad penni say hello across sea
5295,0,alex say ok ok
3189,0,hi neva worri bout da truth coz truth lead 2 ur heart itåõ least uniqu person like u deserv sleep tight morn
2934,0,yeah got one line us
4596,0,full heat pa appli oil pa
3848,0,u town alon
2606,0,r u sam p eachoth meet go 2 hous
1385,0,pop ask bout someth said around tonght wen girl come
4421,0,mmm fuck merri christma
1399,0,regist sinco paye log enter urn lt gt confirm bewar fraud share disclos urn anyon
1195,1,1 new voicemail pleas call 08719181503
1408,0,got ten buck jay noncomitt
1845,0,hi u want join st later meet five call u class
1798,0,one week leav put know time
1475,0,nice wait text right gon na pay ticket ya know
3985,0,friendship game play word say start march end may tomorrow yesterday today e
35,0,yup ok go home look time msg xuhui go learn 2nd may lesson 8am
4525,1,want cock hubbi away need real man 2 satisfi txt wife 89938 string action txt stop 2 end txt rec otbox 731 la1 7w
2345,0,hi yiju meet u 11 tmr
3932,0,playin space poker u
3312,0,huh hyde park mel ah opp got confus anyway tt e best choic den juz take
2359,1,spook mob halloween collect logo pic messag plu free eeri tone txt card spook 8007 zed 08701417012150p per
3006,0,ah see lingo let know wot earth finish make
2206,1,urgent mobil 07xxxxxxxxx bonu caller prize 2nd attempt reach call 09066362231 asap box97n7qp 150ppm
5384,0,babe hope shit night sleep fell asleep knacker iåõm dread work tonight thou upto tonight x
4778,0,cant see join deni mina deni want alon time
3179,0,size eleph tablet u shove um ur ass
3422,1,mobil 10 mth updat latest orang phone free save free call text ye callback orno opt
1286,0,night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay gud mrng
4995,0,happi new year hope good semest
349,0,check realli miss see jeremiah great month
3416,0,haf enuff space got like 4 mb
2137,0,came hostel
2691,0,hey tmr meet bugi 930
3905,0,went fast asleep care
3868,0,let math good
1681,0,lei
4521,0,u want 2 meet 2morro
1443,1,free 1st week entri 2 textpod 4 chanc 2 win 40gb ipod cash everi wk txt pod 84128 ts cs custcar 08712405020
4016,0,eek lot time especi sinc american pie like 8 minut long ca stop sing
3215,1,urgent tri contact today draw show prize guarante call 09066358361 land line claim y87 valid 12hr
1671,0,glad see repli
3650,0,want send virtual hug need one
1179,0,day class class
2798,0,told return order
1692,0,weightloss girl friend make load money ebay someth give thank god
4444,0,2 celebr båõday els
372,0,go bath msg next lt gt min
3055,0,webpag avail
4286,0,wud never mind u dont miss u dont need u wil realli hurt wen u need amp u dont tell take care
1916,0,fffff text kadeem far gone
1357,0,good afternoon loverboy goe day luck come way think sweeti send love across sea make smile happi
1825,0,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem
786,0,time fix spell sometim get complet diff word go figur
469,0,mani compani tell languag
140,0,k text way
788,1,5 free top polyphon tone call 087018728737 nation rate get toppoli tune sent everi week text subpoli 81618 per pole unsub 08718727870
323,0,would great guild could meet bristol road somewher get touch weekend plan take flight good week
50,0,think first time saw class
714,0,also know lunch menu da know
5004,0,guess pub im im happi pig clover whatev say
2840,0,ok thanx
2446,0,sorri call later
5360,0,hey iouri gave number wyli ryan friend
4089,1,tri call repli sm video mobil 750 min unlimit text free camcord repli call 08000930705
4926,0,wan na art
5118,0,drive train
5202,0,wot student discount u get book
2666,0,nice day impress sensibl went home earli feel fine bore ca rememb
406,0,well slightli disastr class pm fav darl hope day coffe wld good ca stay late tomorrow time place alway
20,0,serious spell name
1004,0,umma say anyth
5331,0,x cours 2yr messag messeng lik r send
890,0,ask princess
2411,0,come right ahmad
2545,0,guy ask get slipper gone last year
1349,1,free2day sexi st georg day pic jordan txt pic 89080 dont miss everi wk sauci celeb 4 pic c 0870241182716
2390,0,first gain lt gt kg sinc took second done blood sugar test ok blood pressur within normal limit worri
4481,0,u reckon need 2 arrang transport u ca thank
42,1,07732584351 rodger burn msg tri call repli sm free nokia mobil free camcord pleas call 08000930705 deliveri tomorrow
2830,0,thanx 4 send home
4095,0,hey rite u put åè10 evey mnth
3371,0,electr went fml
3022,0,bad girl ladi
3364,0,sorri call later
303,0,womdarful actor
5030,0,hey inconveni si huh
11,1,six chanc win cash 100 pound txt csh11 send cost 6day tsandc appli repli hl 4 info
664,0,ye babi studi posit kama sutra
1177,0,nw came hme da
3292,0,littl med say take everi 8 hour 5 pain back took anoth hope die
2676,0,train back northampton afraid
1947,0,batteri mr adewal uncl aka egbon
2501,0,da today also forgot
1473,0,gon na blake night might abl get littl earli
2863,0,say explicitli told nora know someon probabl gon na bother
2375,0,thanx 4 2day u r goodmat think ur rite sari asusu 1 u cheer love u franyxxxxx
2132,1,b4u voucher marsm log onto discount credit opt repli stop custom care call 08717168528
1026,0,ye da plm ur offic
2989,0,love decis feel could decid love life would much simpler less magic
961,1,urgent tri contact today draw show prize guarante call 09050001808 land line claim m95 valid12hr
2889,0,shuhui bought ron present swatch watch
3021,0,dare chang ring
3015,0,lt gt fast approach wish u happi new year happi sankranti happi republ day happi valentin day happi shivratri happi ugadi happi fool day happi may day happi independ day happi friendship mother father teacher children day amp happi birthday 4 happi ganesh festiv happi dasara happi diwali happi christma lt gt good morn afternoon even night rememberi first wish u raj
3879,0,hi juan im come home fri hey cours expect welcom parti lot present ill phone u get back load love nicki x x x x x x x x x
3338,0,babe love cover face kiss
2009,0,ca keep go never intent run choos rather keep room clean say visitor mayb best choic ye want embarass mayb feel feel friend want drop buy say happen morn tri everyth know els
2149,0,waaaat lololo ok next time
1963,0,ye complet form clark also utter wast
2338,0,alright see bit
3800,0,ok least armand still around
735,0,one talk
304,1,sm ac blind date 4u rodds1 aberdeen unit kingdom check http sm blind date send hide
1440,0,cool breez bright sun fresh flower twitter bird wait wish u amp nice
1496,0,alway yahoo messeng send messag get may send mobil mode sha get repli
2652,0,need drug anymor
2875,0,fuck cedar key fuck come anyway tho
916,0,actual send remind today wonder weekend
4655,0,k work someth
710,0,height confid aeronaut professor wer calld amp wer askd 2 sit aeroplan aftr sat wer told dat plane ws made student dey hurri plane bt 1 didnt move said made student
5152,0,idk sit stop shop park lot right bawl eye feel like failur everyth nobodi want feel like fail
4918,0,call see facebook huh
2772,0,still custom place
1624,1,500 free text msg text ok 80488 credit account
4423,0,updat face book statu frequent
821,0,road cant txt
4083,0,quit ok bit ex u better go eat smth els feel guilti
1354,0,baaaaab misss youuuuu go teach class 5
5013,0,hello boytoy geeee miss today like send tm remind think love love kiss
850,0,u reach orchard alreadi u wan 2 go buy ticket first
3350,0,time come
1000,0,heard abt tat
5101,0,nope that fine might nap tho
3947,0,like think alway possibl pub later
4148,0,found way get anoth app phone eh go net cafe take job geeee need babe crave see
3525,0,babe far 2 2 spk da mo dead 2 da wrld sleep da sofa day
18,0,fine thatåõ way u feel thatåõ way gota b
1637,1,0a network allow compani bill sm respons
1667,0,dad gon na call get work ask crazi question
493,0,class lt gt reunion
3173,0,vl bcum difficult
5468,1,urgent last weekend draw show cash spanish holiday call 09050000332 claim c rstm sw7 3ss 150ppm
4244,0,toshiba porteg m100 gd
1347,0,doesnt need test
3018,0,wat time u wan 2 meet later
4353,1,import inform 4 orang user 0789xxxxxxx today lucki day 2find log onto http fantast surpris await
3230,0,plm come da way
5413,0,nite nite pocay wocay luv u n e thing 4eva promis ring u 2morrowxxxx
4287,0,hey mr what name bill brison book one languag word
2828,1,send logo 2 ur lover 2 name join heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p
687,0,dear case u r come cochin pl call bfore u shall also reach tell day u r engag an holiday
1112,0,mean still think teju
3232,0,height recycl read peopl spend time earn money money spent spend time good morn keep smile
1608,0,freez home yet rememb kiss mom morn love think miss yet
4558,0,think da wil
703,0,that bit weird even suppos happen good idea sure pub
1009,0,dear hero leav qatar tonit apt keep touch lt email gt kerala
3291,0,dear good morn feel dear
3673,1,nokia 7250i get win free auction take part send nokia 86021
2408,0,dear reach
1092,0,r meet
1327,1,ur balanc ur next question sang girl 80 2 answer txt ur answer good luck
5190,1,record indic u mayb entitl 5000 pound compens accid claim 4 free repli claim msg 2 stop txt stop
1677,0,lol u come idea
1999,0,lmao fish memori need
1310,0,alway even spirit get bb soon tri sure need
3960,0,dad back ph
3780,0,dear friend sorri late inform today birthday love detail log face book see number lt gt dont miss delici treat
4449,0,awesom minut
1987,0,call messag miss call
4308,0,dint tell anyth angri told abi
344,0,sister clear two round birla soft yesterday
5394,0,dont know exactli could ask chechi
986,0,offic call lt gt min
587,0,pleas ring meiv hardli gotani
2791,0,r stayin extra week back next rugbi weekend hi c u soon ham
5500,0,love one law make happi person love way friendship one law never make ur friend feel alon aliv gud night
4149,0,work mon thur sat cant leh book liao day u free
3849,0,look forward sex cuddl two sleep
4511,0,project come
3485,0,yeah probabl earlier
3826,1,congratul u claim 2 vip row ticket 2 c blu concert novemb blu gift guarante call 09061104276 claim ts cs
3754,0,gloucesterroad uup later
3289,0,tuition hm go 1120 1205 one mind
1142,0,good day mine realli busi much tomorrow night
2358,0,talk other probabl come earli tomorrow
3264,1,44 7732584351 want new nokia 3510i colour phone deliveredtomorrow 300 free minut mobil 100 free text free camcord repli call 08000930705
1198,0,al moan n e thin goe wrong fault al de argument r fault fed himso bother hav 2go
85,0,call later network urgnt sm
1518,0,shall ask one thing dont mistak
516,1,boltblu tone 150p repli poli mono eg poly3 cha cha slide yeah slow jamz toxic come stop 4 tone txt
1381,0,spend day wait ideal path appear front us forget made walk wait goodnight
3941,0,borderlin yeah whatev
2716,0,murder coz man murder lt gt th januari public holiday close includ post offic understand
3817,1,74355 xma iscom ur award either cd gift voucher free entri 2 r weekli draw txt music 87066 tnc
1014,0,ya told ask wat matter
128,0,hey girl r u hope u r well del r bak long time c give call sum time lucyxx
1364,0,hey realli pretti late want go lesson first join reach tp mrt
4291,0,
5321,0,ok problem yup go sch 4 rem correctli
3867,0,know peopl still town
891,0,great princess think
2793,0,affidavit say lt gt e twigg st divis g courtroom lt gt lt time gt doubl check text tomorrow
4683,0,life mean lot love life love peopl life world call friend call world ge
1359,0,lt gt pple marri lover becz hav gud undrstndng dat avoid problem sent di 2 u u wil get gud news friday person like tomorrow best day life dont break chain break suffer send lt gt frnd lt gt min whn u read
307,0,lol ye friendship hang thread caus u wo buy stuff
1661,0,come home class right need work shower
2431,0,good let thank god pleas complet drug lot water beauti day
4478,0,erutupalam thandiyachu
1317,1,win newest potter order phoenix book 5 repli harri answer 5 question chanc first among reader
3499,1,dorothi bank granit issu explos pick member 300 nasdaq symbol cdgt per
4787,0,thanx yup come back sun finish dinner go back 2 hotel time fli tog 4 exactli mth today hope haf mani mth come
3249,0,babe need advic
2474,0,princess like make love lt gt time per night hope that problem
2542,0,aiyo pleas got time meh
5372,0,problem u frm wat matter
1246,0,know u mean king havin credit goin2b night night sweet only1mor sleep
4643,0,u got person stori
1208,0,also maaaan miss
3377,0,how watch resiz
216,0,tire slept well past night
4775,0,quit lor dun tell wait get complac
5300,0,ca make tonight
1239,0,hope great new semest wish best made great
2289,1,mobil 11mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd8 freefon 08000839402 2stoptx
2740,0,noth
275,0,thanx
489,0,think fix send test messag
1035,0,hello babi get back mom set comput fill belli goe loverboy miss alreadi sigh
1229,0,ju an lar u noe later
5106,0,ding ya break fassyol blacko londn
1008,0,poyyarikatur kolathupalayam unjalur post erod di lt gt
5245,0,thank princess want see nice juici booti
3865,0,theoret yeah could abl come
3938,0,wan go c doctor
2532,0,yup ok
4641,1,rip get mobil content call 08717509990 six download 3
1058,0,tell femal v throw decid get
2166,0,thank way lost
4567,0,hiya how go sunni africa hope u r avin good time give big old silver back big kiss
4141,0,infact happi new year see
281,0,u miss someon
1043,0,mmm that better got roast iåõd b better drink 2 good indian
1316,0,noth ok anyway give treat
5544,0,take derek amp taylor walmart back time done leav mous desk text priscilla readi
968,0,will go aptitud class
4819,1,check choos babe video fgkslpopw fgkslpo
3869,0,oh ok wait 4 lect havent finish
1939,1,peopl dog area call 09090204448 join like mind guy arrang 1 1 even minapn ls278bb
4394,0,got messag ignor ye shop
1274,0,let know contact settl room let know ok
619,0,let snow let snow kind weather bring ppl togeth friendship grow
4762,0,prepar pleasur
1742,0,calm downon theacus itxt u co iwana know wotu r doin haventcn u age ring ur up4 neth j
1390,0,wonder got onlin love gone net cafe get phone recharg friend net think boytoy
4541,1,freemsg hi babi wow got new cam mobi wan na c hot pic fanci chat im w8in 4utxt rpli chat 82242 hlp 08712317606 msg150p 2rcv
1847,1,free nokia motorola upto 12mth linerent 500 free min free call mobileupd8 08001950382 call
1579,0,princess bet brotha chase
1655,0,7 go ok na
3568,0,fine send greet
2352,0,that cool day
2212,0,one day billion class right
3275,0,lol right diet everyday cheat anyway meant fatti
2020,0,anyth lor toa payoh got place 2 walk meh
5538,0,ca believ attach see everi day know best get babe go teach class midnight
1956,0,k k cant come search job
3178,0,cinema plu drink appeal tomo fr thriller director like mac
3192,0,lick everi drop readi use mouth well
1307,1,get 3 lion england tone repli lionm 4 mono lionp 4 poli 4 go 2 origin n best tone 3gbp network oper rate appli
2003,0,india go draw seri mani year south african soil
4966,1,donat unicef asian tsunami disast support fund text donat ad next bill
575,1,cash prize claim call09050000327
2360,0,money issu weigh thank breath easier make sure dont regret thank
4676,0,wewa iriv 128 mb
4947,1,hi ami send free phone number coupl day give access adult parti
1706,0,ye one woman man pleas tell like dislik bed
1799,0,hit move
3347,0,sorri call later
4991,0,hungri buy smth home
1280,0,oh ho first time u use type word
4538,0,parti place usf charg contribut way greatli appreci yeah got room one
861,0,brother geniu
4616,0,good think could send pix would love see top bottom
1801,0,wan na watch movi
1628,0,ye princess want make happi
1993,0,eh den sat u book e kb liao huh
2639,0,want talk
269,1,rington club get uk singl chart mobil week choos top qualiti rington messag free charg
629,1,today vodafon number end 4882 select receiv award number match call 09064019014 receiv award
4231,0,home pleas call
3081,0,importantli discuss u
3466,1,urgent tri contact today draw show prize guarante call 09050001808 land line claim m95 valid12hr
2334,0,like italian food
4870,0,well know mean text
2966,0,neft transact refer number lt gt rs lt decim gt credit beneficiari account lt gt lt time gt lt gt
300,0,awesom rememb last time got somebodi high first time diesel v
4159,0,felt convey reason ese
459,0,go thru differ decis cope heal everyth believ
1447,0,give fli monkey wot think certainli mind friend mine
1472,0,sent email address incomm right
2046,0,aight fuck get later
4703,0,yar say got error
4381,0,yeah sure thing mate haunt got stuff sort im go sound anyway promot hex way dont know number joke
5301,0,time come tomorrow
2113,0,yeah go bed back midnight
27,0,catch bu fri egg make tea eat mom left dinner feel love
2040,0,alway make thing bigger
5040,0,ran younger man make pretti babi togeth
3216,0,come mahal bu stop lt decim gt
837,0,sir late pay rent past month pay lt gt charg felt would inconsider nag someth give great cost didnt speak howev recess wont abl pay charg month henc askin well ahead month end pleas help thank
3814,0,yet chikku k wat abt tht guy stop irrit msging u
129,0,k k much cost
4938,0,tomarrow want got court lt decim gt come bu stand 9
2008,0,see forward messag proof
5466,1,wml c ringtoneåá
503,0,lolnic went fish water
4230,0,u realli pig leh sleep much dad wake 10 smth 2 eat lunch today
4788,0,opposit side drop
380,0,guess worri must know way bodi repair quit sure worri take slow first test guid ovul relax noth said reason worri keep followin
1851,0,dunno da next show aft 6 toa payoh got 650
1525,0,pl pl find aunt nike
2365,0,ok tri week end cours coimbator
4030,0,sorri vikki watch olav mandara movi kano trishul theatr wit frnd
3052,0,pl send correct name da
2884,0,ìï still attend da talk
2340,0,take care financi help
374,1,thank rington order refer t91 charg gbp 4 per week unsubscrib anytim call custom servic 09057039994
4035,0,hold
2381,0,best line said love wait till day forget u day u realiz u forget gn
4795,1,urgent 2nd attempt contact prize yesterday still await collect claim call 09061702893
939,0,better made friday stuf like pig yesterday feel bleh least writh pain kind bleh
5338,0,wan na gym
4430,0,2mro come gym machan goodnight
4852,0,fine hope also
2799,0,murder coz man murder lt gt th januari public holiday close includ post offic
2147,0,later show around want cld drink wld prefer spend money nosh mind nxt wk
3591,0,anyth lor
4610,0,wat time finish
5061,0,havent stuck orchard dad car go 4 dinner u leh r free tonight
3808,0,funer home audrey dad
4691,0,march end readi call sure problem capit never complet far work ladi
2068,0,hard believ thing like say lie think twice say anyth
3623,0,messag responc happend
529,0,jay say
3308,0,oki wan meet bishan co bishan drive today
3937,0,first strike red one bird antelop begin toplay fieldof selfindepend believ flower content
5527,0,total disappoint text craziest shit got
636,0,sweetheart hope kind day one load reason smile biola
1269,0,tee hee lectur cheeri bye bye
185,0,hello handsom find job lazi work toward get back net mummi boytoy miss
1394,0,r still meet 4 dinner tonight
3934,0,need get
4187,0,mm umma ask vava also come tell play later togeth
1797,0,get opinion someth first
2979,0,u mean u almost done done wif sleep tot u go take nap yup send liao pick ard 4 smth lor
1441,0,ya go restaur
4174,0,queen go royal wed
5429,0,er yeah b sorri tell sit come wen u
3811,0,yep fine ice age
1535,1,nokia 7250i get win free auction take part send nokia 86021
2913,1,sorri u unsubscrib yet mob offer packag min term 54 week pl resubmit request expiri repli themob help 4 info
3188,0,x2 lt gt go get
1273,1,network oper servic free c visit
2467,0,come friday leav pongal get news work place
3688,0,still come tonight
607,0,meant say cant wait see u get bore bridgwat banter
4151,0,nanni address
1712,0,turn stereo love mi phone unknown album
4607,0,live next lt gt min
2199,0,sure stomach
955,0,sorri c ur msg yar lor poor thing 4 one night tmr u brand new room 2 sleep
2579,0,dunno let go learn pilat
5216,0,late
4460,0,thank repli today ur visa come r u still buy gucci bag sister thing easi uncl john also bill realli need think make money later sha
4934,0,hey babe go ever figur go new year
4145,0,canåõt wait cornwal hope tonight isnåõt bad well itåõ rock night shite anyway iåõm go kip good night speak soon
2852,0,doubt could handl 5 time per night case
403,0,none happen til get though
2071,0,good night dear sleepwel amp take care
5299,0,well good morn mr how london treatin ya treacl
1977,1,repli win weekli 2006 fifa world cup held send stop 87239 end servic
158,1,custom servic annonc new year deliveri wait pleas call 07046744435 arrang deliveri
1748,0,feel alway happi slowli becom habit amp final becom part life follow happi morn amp happi day
2909,0,guy go see movi side
3888,0,unlimit text limit minut
4238,0,sez how u de arab boy hope u r good give love 2 evry1 love ya eshxxxxxxxxxxx
902,0,wonder phone batteri went dead tell love babe
352,0,today sorri ever angri ever misbehav hurt plz plz slap urself bcoz ur fault basic good
1230,0,want send someth sell fast lt gt k easi money
5205,1,mobil 11mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd8 freefon 08000839402 2stoptxt
2140,0,drug abl eat
444,0,hey wereth monkeespeopl say monkeyaround howdi gorgeou
5512,0,make dinner
754,0,reali recognis number confus r u pleas
1737,0,cant pick phone right pl send messag
2971,0,sari need tim bollox hurt lot tol
3714,0,late call tomorrow care sweet dream u ummifi bye
5545,0,hi durban still number
2920,0,yo way could pick someth tonight
311,1,think ur smart win week weekli quiz text play 85222 cs winnersclub po box 84 m26 3uz
3423,1,new 2 club dont fink met yet b gr8 2 c u pleas leav msg 2day wiv ur area 09099726553 repli promis carli x lkpobox177hp51fl
548,0,wait lt gt min
661,0,mum repent
3794,0,also rememb bead come ever
5306,0,ill 3 min look
1989,0,basket gettin full might tonight
3665,0,turn phone mom tell everyon cancer sister wo stop call hurt talk ca put see u u get home love u
3883,1,link pictur sent also use http
306,0,jo ask u wana meet
2335,0,weird know one point
694,0,ah poop look like ill prob send laptop get fix cuz gpu problem
2356,0,join today
3702,0,boy sweet word left morn sigh goe day love start studi
3804,0,dude makin weirdi browni sister made awesom cooki took pic
1927,0,omg could snow tonit
684,0,want ask wait 4 finish lect co lect finish hour anyway
3427,0,darlin youphon im athom youwanna
749,0,monday next week give full gist
3638,0,wat da model num ur phone
3218,0,babi promis treat well bet take good care
4019,0,univers southern california
1266,0,sorri didntgiv ya bellearli hunni
4065,0,fyi gon na call sporad start like lt gt bc doin shit
4236,0,life style garment account pleas
4932,0,free call sir
3595,0,good morn princess happi new year
2134,0,start search get job great potenti talent
3083,0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat
3061,0,fine rememb
3025,0,finish lunch alreadi u wake alreadi
970,0,yar lor wan 2 go c hors race today mah eat earlier lor ate chicken rice u
13,0,search right word thank breather promis wont take help grant fulfil promis wonder bless time
873,0,ugh long day exhaust want cuddl take nap
3771,0,uncl timi help clear car
808,0,take half day leav bec well
3198,0,see onlin shop ask
514,1,guarante latest nokia phone 40gb ipod mp3 player prize txt word collect 83355 ibhltd ldnw15h
4985,0,u haf 2 keep busi
409,0,messag text miss sender name miss number miss sent date miss miss u lot that everyth miss sent via
5548,0,tri weekend v
5550,0,cool time think get
5505,0,told tell stupid hear wont tell anyth dad call brother spoken
4833,0,hope pee burn tonit
207,0,aight yo dat straight dogg
3992,0,nimbomson yep phone know one obvious co that real word
458,0,call cost guess isnt bad miss ya need ya want ya love ya
2054,0,late need go n get da laptop
2430,0,txting drive
250,0,ranjith cal drpd deeraj deepak 5min hold
110,0,plural noun research
4366,0,like di sweater fr mango size alreadi irrit
1107,0,someon smoke everi time smoke last two week call text want smoke
4523,0,sent part
1883,0,come slave go shell unconsci avoid make unhappi
1713,1,hard live 121 chat choos girl connect live call 09094646899 cheap chat uk biggest live servic vu bcm1896wc1n3xx
3911,1,import custom servic announc call freephon 0800 542 0825
1287,0,dog must alway wait till end day word run time cell alreadi
715,0,stuff sell tell
3441,1,save money wed lingeri choos superb select nation deliveri brought weddingfriend
552,0,sure get acknowledg astoundingli tactless gener faggi demand blood oath fo
1439,0,fact leav think addi goe back school tue wed
2270,0,u know watchin lido
4964,0,peopl game mall iouri kaila
3144,0,get tomorrow send
2821,1,romcapspam everyon around respond well presenc sinc warm outgo bring real breath sunshin
5326,0,make happi
1925,0,call like lt gt time oh give us hypertens oh
634,1,dear voucher holder 2 claim week offer pc go http ts cs stop text txt stop 80062
5352,0,good morn princess great day
316,0,hmmm guess go 4 kb n power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao
4692,0,tessi pl favor pl convey birthday wish nimya pl dnt forget today birthday shija
5238,0,yeah still give ride
1328,0,exam februari wish great day
427,0,pain urin thing els
5184,0,town ju take mrt later
105,0,thank lot wish birthday thank make birthday truli memor
3041,0,slaaaaav must summon time wish come anymor
142,0,swt thought get tire littl thing 4 lovabl person coz somtim littl thing occupi biggest part heart gud ni8
2169,1,shop till u drop either 10k 5k cash travel voucher call ntt po box cr01327bt fixedlin cost 150ppm mobil vari
1709,0,u meet fren dun wan meet ah muz b guy rite
89,0,ela il download come wen ur free
2918,0,xy ur car u pick
3237,0,good swimsuit allow
2241,0,u buy newspap alreadi
3174,1,ur go 2 bahama callfreefon 08081560665 speak live oper claim either bahama cruis cash opt txt x 07786200117
4167,1,congrat nokia 3650 video camera phone call 09066382422 call cost 150ppm ave call 3min vari mobil close 300603 post bcm4284 ldn wc1n3xx
3737,0,stop get ice cream go back
2163,0,hi darlin im way london smash anoth driver big dent im realli miss u u xxx
2636,0,thank god bed
4912,1,goal arsen 4 henri 7 v liverpool 2 henri score simpl shot 6 yard pass bergkamp give arsen 2 goal margin 78 min
1949,0,wait 2 min stand bu stop
1768,0,littl difficult simpl way enter place
4063,0,prof pass paper sem congrat student enna kalaachutaarama prof gud mrng
2272,0,haha awesom 4u coupl time come
1,0,ok lar joke wif u oni
3936,0,yeah fact ask need anyth like hour ago much
4362,0,evri emot ds hav wish ds hav prayr u smile world wit even drop tear ds lik 2 stay wit b happi good morn keep smile
5522,0,that cool want pleas
1951,0,haha realli oh deduct lesson tmr
935,0,dun wear jean lor
5404,0,pl give prometazin syrup 5ml lt gt min later feed
2720,0,ok lor
3731,0,gud mrng dear hav nice day
4716,0,k addi amp art get home
1109,0,first time dhoni rock
4401,0,good friend care close friend understand true friend stay forev beyond word beyond time gud ni8
591,1,special select receiv 2000 pound award call 08712402050 line close cost 10ppm cs appli ag promo
3534,0,home pleas call
1695,0,finish alreadi yar keep say mushi embarrass ok
4943,0,wrong phone phone answer one assum peopl well
2936,0,lol yep yesterday alreadi got fireplac anoth icon sit
4678,0,sri da jst nw came home
2448,0,u knw di lt gt
1576,0,nosi guess idk react freak
1111,0,awesom think get 8th usf time tonight
4656,1,privat 2003 account statement show 800 point call 08718738002 identifi code 48922 expir
213,0,yup noe leh
778,0,happi new year dear brother realli miss got number decid send text wish happi abiola
1415,0,jay snicker tell x total fuck chord speak
3496,0,oh grand bit parti mention cover charg probabl first come first serv
101,0,still look car buy gone 4the drive test yet
2043,1,4mth half price orang line rental latest camera phone 4 free phone 11mth call mobilesdirect free 08000938767 updat or2stoptxt
2848,1,chanc realiti fantasi show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 nation rate call
5057,0,geeeee internet realli bad today eh
4221,0,yo around friend mine lookin pick later tonight
4406,0,awesom plan get time like lt gt text detail wee bit
1567,0,whatev im pretti piss
165,0,place ur point e cultur modul alreadi
5291,0,xy tri smth u eat alreadi havent
3566,1,collect valentin weekend pari inc flight hotel prize guarante text pari
4272,0,kind miss train co asthma attack nxt one half hr drive sure park
5489,0,oh thank lot alreadi bought 2 egg
1343,0,crazi ar marri ìï like gd look guy fren like say korean leona fave dun thk aft think mayb prob go
2013,1,great news call freefon 08006344447 claim guarante cash gift speak live oper
273,0,usf guess might well take 1 car
3860,1,free msg rington http wml 37819
71,0,finish class
4832,1,new mobil 2004 must go txt nokia 89545 collect today 2optout txtauction
3788,0,sure mean
1087,0,never noth
394,0,pick bout time go
583,0,abl kid want kid one day
1367,0,know thing wrong everyso often panick start goin bout bein good enough
5555,0,yeh indian nice tho kane bit shud go 4 drink sometim soon mite hav 2 go 2 da work 4 laugh soon love pete x x
5379,0,somebodi set websit play hold em use eve onlin spacebuck
2548,0,honestli made love cup tea promptli drop key burnt finger get
1013,0,buy pizza meat lover suprem u get pick
5456,1,sparkl shop break 45 per person call 0121 2025050 visit
4471,1,receiv mobil content enjoy
3003,1,tkt euro2004 cup final cash collect call 09058099801 b4190604 pobox 7876150ppm
5335,0,pride almost lt gt year old takin money kid suppos deal stuff grownup stuff tell
4015,0,place get room cheap
1701,0,come room come hous co hous still messi haha
520,0,ebay might less elsewher
1763,0,joy father john john name joy father mandan
1875,1,hmv bonu special 500 pound genuin hmv voucher answer 4 easi question play send hmv 86688 info
3965,0,callin say hi take care bruv
3344,0,revers cheat mathemat
2253,0,lol enjoy role play much
3224,0,need coz never go
526,1,today offer claim ur worth discount voucher text ye 85023 savamob member offer mobil cs sub 16 unsub repli x
2946,0,leav u alway ignor
3899,0,oki
692,0,sister law hope great month say hey abiola
5273,0,late
3633,0,big differ lt gt versu lt gt everi lt gt hr
1050,0,avail soire june 3rd
590,1,ur chanc win wkli shop spree txt shop c custcar 08715705022
519,0,usual person unconsci children adult may behav abnorm call
3380,1,complimentari 4 star ibiza holiday cash need urgent collect 09066364349 landlin lose
3676,0,great attract brotha
